TritiumSpect	TritiumEnergy	TritiumSpectConv
9.019003508008502e-05	0.534	9.043870896259442e-05
9.020663326798593e-05	0.535	9.045530781865247e-05
9.022321709825206e-05	0.536	9.047189323460375e-05
9.023978656750155e-05	0.537	9.048846519714589e-05
9.025634167248205e-05	0.538	9.050502369320518e-05
9.027288241008248e-05	0.539	9.05215687099483e-05
9.028940877734689e-05	0.54	9.05381002347678e-05
9.030592077143105e-05	0.541	9.055461825529291e-05
9.032241838965154e-05	0.542	9.057112275937448e-05
9.03389016294635e-05	0.543	9.058761373509701e-05
9.035537048843764e-05	0.544	9.060409117076289e-05
9.03718249642937e-05	0.545	9.062055505490481e-05
9.038826505488046e-05	0.546	9.063700537626921e-05
9.04046907581828e-05	0.547	9.065344212382871e-05
9.042110207229896e-05	0.548	9.066986528676725e-05
9.043749899546837e-05	0.549	9.068627485449069e-05
9.045388152606076e-05	0.55	9.070267081661212e-05
9.047024966256702e-05	0.551	9.07190531629631e-05
9.048660340358749e-05	0.552	9.073542188357863e-05
9.050294274787347e-05	0.553	9.075177696870887e-05
9.051926769427544e-05	0.554	9.07681184088031e-05
9.053557824177777e-05	0.555	9.078444619452206e-05
9.05518743894864e-05	0.556	9.080076031672235e-05
9.05681561366019e-05	0.5570000000000001	9.081706076646828e-05
9.058442348246155e-05	0.5580000000000001	9.083334753501577e-05
9.060067642652775e-05	0.5590000000000001	9.084962061382517e-05
9.061691496834724e-05	0.5600000000000001	9.086587999454451e-05
9.063313910760685e-05	0.5610000000000001	9.088212566902316e-05
9.0649348844091e-05	0.5620000000000001	9.089835762929404e-05
9.066554417770698e-05	0.5629999999999999	9.091457586758638e-05
9.068172510845492e-05	0.5639999999999999	9.093078037631213e-05
9.069789163645376e-05	0.5649999999999999	9.094697114807441e-05
9.07140437619314e-05	0.5659999999999999	9.096314817565504e-05
9.07301814852248e-05	0.5669999999999999	9.097931145202401e-05
9.074630480676575e-05	0.5679999999999999	9.099546097032623e-05
9.076241372708899e-05	0.569	9.101159672389163e-05
9.077850824684933e-05	0.57	9.102771870622101e-05
9.079458836678674e-05	0.571	9.104382691099645e-05
9.08106540877555e-05	0.572	9.105992133206813e-05
9.082670541069366e-05	0.573	9.107600196346397e-05
9.08427423366586e-05	0.574	9.109206879937587e-05
9.085876486677916e-05	0.575	9.110812183417049e-05
9.087477300230167e-05	0.576	9.112416106237493e-05
9.089076674456277e-05	0.577	9.114018647868813e-05
9.090674609500345e-05	0.578	9.115619807796543e-05
9.092271105512913e-05	0.579	9.117219585523039e-05
9.093866162657032e-05	0.58	9.118817980566087e-05
9.095459781103056e-05	0.581	9.120414992459908e-05
9.097051961031211e-05	0.582	9.122010620753776e-05
9.098642702631475e-05	0.583	9.123604865013129e-05
9.100232006099783e-05	0.584	9.125197724818121e-05
9.101819871644048e-05	0.585	9.126789199764788e-05
9.103406299480057e-05	0.586	9.128379289463499e-05
9.104991289830563e-05	0.587	9.129967993540214e-05
9.10657484292893e-05	0.588	9.131555311634933e-05
9.10815695901626e-05	0.589	9.133141243402961e-05
9.109737638341918e-05	0.59	9.134725788513277e-05
9.111316881162892e-05	0.591	9.136308946649893e-05
9.112894687745409e-05	0.592	9.137890717510188e-05
9.114471058363895e-05	0.593	9.139471100806315e-05
9.116045993298847e-05	0.594	9.14105009626345e-05
9.117619492841047e-05	0.595	9.142627703621187e-05
9.119191557288029e-05	0.596	9.144203922632017e-05
9.120762186944936e-05	0.597	9.14577875306247e-05
9.122331382125574e-05	0.598	9.147352194691661e-05
9.123899143149404e-05	0.599	9.148924247312501e-05
9.125465470345329e-05	0.6	9.150494910730197e-05
9.127030364048702e-05	0.601	9.152064184763504e-05
9.128593824603255e-05	0.602	9.153632069243139e-05
9.130155852357816e-05	0.603	9.155198564013115e-05
9.131716447670399e-05	0.604	9.156763668929176e-05
9.133275610905874e-05	0.605	9.158327383860078e-05
9.134833342435485e-05	0.606	9.15988970868601e-05
9.136389642638194e-05	0.607	9.161450643299949e-05
9.137944511898476e-05	0.608	9.163010187606015e-05
9.139497950609421e-05	0.609	9.164568341520921e-05
9.141049959170257e-05	0.61	9.166125104972206e-05
9.142600537985862e-05	0.611	9.167680477899707e-05
9.144149687468534e-05	0.612	9.169234460253974e-05
9.145697408038136e-05	0.613	9.17078705199755e-05
9.147243700118802e-05	0.614	9.172338253103379e-05
9.148788564142315e-05	0.615	9.173888063556228e-05
9.15033200054717e-05	0.616	9.175436483351e-05
9.151874009777313e-05	0.617	9.176983512494231e-05
9.153414592284081e-05	0.618	9.178529151002283e-05
9.154953748522296e-05	0.619	9.18007339890294e-05
9.156491478955855e-05	0.62	9.181616256233618e-05
9.158027784053456e-05	0.621	9.183157723042929e-05
9.159562664288834e-05	0.622	9.184697799388834e-05
9.161096120142772e-05	0.623	9.186236485340321e-05
9.162628152101258e-05	0.624	9.187773780975465e-05
9.164158760657073e-05	0.625	9.189309686383222e-05
9.165687946306649e-05	0.626	9.190844201661377e-05
9.167215709553905e-05	0.627	9.192377326918201e-05
9.168742050907241e-05	0.628	9.193909062270943e-05
9.170266970881748e-05	0.629	9.195439407846907e-05
9.171790469995805e-05	0.63	9.196968363782166e-05
9.173312548775468e-05	0.631	9.198495930222689e-05
9.1748332077506e-05	0.632	9.200022107322986e-05
9.176352447457526e-05	0.633	9.201546895247315e-05
9.177870268436209e-05	0.634	9.203070294168209e-05
9.179386671232626e-05	0.635	9.204592304267748e-05
9.180901656398377e-05	0.636	9.206112925736157e-05
9.182415224489685e-05	0.637	9.207632158772997e-05
9.183927376066569e-05	0.638	9.209150003585736e-05
9.185438111695686e-05	0.639	9.210666460391031e-05
9.186947431948134e-05	0.64	9.212181529413229e-05
9.18845533739869e-05	0.641	9.213695210885743e-05
9.189961828628091e-05	0.642	9.215207505049428e-05
9.191466906221377e-05	0.643	9.216718412153987e-05
9.192970570768426e-05	0.644	9.218227932456506e-05
9.194472822863749e-05	0.645	9.219736066222692e-05
9.195973663105671e-05	0.646	9.221242813725398e-05
9.197473092097678e-05	0.647	9.222748175245985e-05
9.198971110447473e-05	0.648	9.224252151072775e-05
9.20046771876804e-05	0.649	9.225754741502453e-05
9.201962917674694e-05	0.65	9.227255946838439e-05
9.203456707789265e-05	0.651	9.228755767392358e-05
9.204949089735225e-05	0.652	9.23025420348246e-05
9.206440064144303e-05	0.653	9.231751255435019e-05
9.207929631647599e-05	0.654	9.233246923582717e-05
9.209417792883879e-05	0.655	9.234741208266153e-05
9.210904548494947e-05	0.656	9.236234109832146e-05
9.212389899124982e-05	0.657	9.23772562863534e-05
9.213873845424623e-05	0.658	9.23921576503637e-05
9.215356388046883e-05	0.659	9.240704519403486e-05
9.216837527649951e-05	0.66	9.242191892110947e-05
9.218317264893918e-05	0.661	9.243677883540386e-05
9.219795600443719e-05	0.662	9.245162494079261e-05
9.221272534968722e-05	0.663	9.246645724122304e-05
9.222748069141077e-05	0.664	9.248127574069904e-05
9.22422220363661e-05	0.665	9.249608044329621e-05
9.225694939134946e-05	0.666	9.25108713531447e-05
9.22716627631986e-05	0.667	9.252564847444497e-05
9.228636215877055e-05	0.668	9.254041181145129e-05
9.23010475849764e-05	0.669	9.255516136848654e-05
9.231571904874734e-05	0.67	9.256989714992554e-05
9.233037655705854e-05	0.671	9.258461916021097e-05
9.234502011691529e-05	0.672	9.259932740383587e-05
9.235964973534784e-05	0.673	9.261402188536005e-05
9.237426541943249e-05	0.674	9.262870260939202e-05
9.238886717627469e-05	0.675	9.264336958060542e-05
9.240345501299999e-05	0.676	9.265802280372227e-05
9.241802893678221e-05	0.677	9.267266228352812e-05
9.243258895481532e-05	0.678	9.268728802485505e-05
9.244713507433689e-05	0.679	9.270190003259795e-05
9.246166730259507e-05	0.68	9.271649831169685e-05
9.247618564688713e-05	0.681	9.273108286715367e-05
9.249069011452628e-05	0.6820000000000001	9.274565370401375e-05
9.250518071286734e-05	0.6830000000000001	9.27602108273831e-05
9.25196574492894e-05	0.6840000000000001	9.277475424241042e-05
9.253412033119436e-05	0.6850000000000001	9.278928395430401e-05
9.25485693660179e-05	0.6860000000000001	9.280379996831303e-05
9.256300456122667e-05	0.6870000000000001	9.281830228974545e-05
9.257742592430919e-05	0.6879999999999999	9.28327909239489e-05
9.259183346278119e-05	0.6889999999999999	9.284726587632911e-05
9.260622718419373e-05	0.6899999999999999	9.286172715233001e-05
9.262060709611838e-05	0.6909999999999999	9.287617475745118e-05
9.263497320614753e-05	0.6919999999999999	9.289060869723206e-05
9.26493255219095e-05	0.6929999999999999	9.290502897726493e-05
9.266366405105362e-05	0.694	9.291943560318087e-05
9.267798880126356e-05	0.695	9.293382858066311e-05
9.269229978022423e-05	0.696	9.294820791543235e-05
9.270659699567036e-05	0.697	9.296257361326097e-05
9.272088045535568e-05	0.698	9.297692567995714e-05
9.273515016704368e-05	0.699	9.299126412137965e-05
9.274940613853574e-05	0.7	9.300558894342262e-05
9.27636483776565e-05	0.701	9.301990015202982e-05
9.277787689224954e-05	0.702	9.303419775317862e-05
9.279209169017648e-05	0.703	9.304848175289569e-05
9.280629277933357e-05	0.704	9.306275215723995e-05
9.282048016762889e-05	0.705	9.30770089723192e-05
9.283465386300148e-05	0.706	9.309125220427223e-05
9.284881387339869e-05	0.707	9.310548185928497e-05
9.286296020680218e-05	0.708	9.311969794357475e-05
9.287709287121239e-05	0.709	9.31339004634047e-05
9.289121187465046e-05	0.71	9.314808942506797e-05
9.290531722514624e-05	0.711	9.316226483490298e-05
9.291940893076839e-05	0.712	9.317642669927702e-05
9.293348699959287e-05	0.713	9.319057502460236e-05
9.294755143972262e-05	0.714	9.320470981731854e-05
9.296160225928028e-05	0.715	9.321883108390935e-05
9.297563946639405e-05	0.716	9.323293883088538e-05
9.298966306922998e-05	0.717	9.324703306480057e-05
9.300367307596546e-05	0.718	9.326111379223432e-05
9.301766949478625e-05	0.719	9.327518101980898e-05
9.303165233391025e-05	0.72	9.328923475417132e-05
9.304562160156898e-05	0.721	9.330327500201065e-05
9.305957730601532e-05	0.722	9.331730177003951e-05
9.307351945550706e-05	0.723	9.333131506501141e-05
9.30874480583299e-05	0.724	9.334531489370407e-05
9.310136312279013e-05	0.725	9.33593012629344e-05
9.311526465719287e-05	0.726	9.337327417954237e-05
9.312915266988183e-05	0.727	9.338723365040702e-05
9.314302716919991e-05	0.728	9.340117968242936e-05
9.315688816351633e-05	0.729	9.34151122825491e-05
9.317073566121493e-05	0.73	9.342903145772656e-05
9.318456967068524e-05	0.731	9.344293721496027e-05
9.319839020034279e-05	0.732	9.345682956126885e-05
9.321219725861431e-05	0.733	9.347070850370842e-05
9.322599085394752e-05	0.734	9.348457404935414e-05
9.323977099478758e-05	0.735	9.349842620531811e-05
9.32535376896129e-05	0.736	9.351226497873072e-05
9.326729094690845e-05	0.737	9.3526090376759e-05
9.328103077517548e-05	0.738	9.353990240658708e-05
9.329475718292048e-05	0.739	9.355370107543463e-05
9.330847017866934e-05	0.74	9.356748639053894e-05
9.33221697709737e-05	0.741	9.358125835917166e-05
9.333585596837204e-05	0.742	9.359501698862085e-05
9.33495287794355e-05	0.743	9.360876228620892e-05
9.336318821275055e-05	0.744	9.362249425927371e-05
9.337683427689436e-05	0.745	9.36362129151871e-05
9.339046698047637e-05	0.746	9.364991826133536e-05
9.340408633211324e-05	0.747	9.366361030513816e-05
9.341769234043421e-05	0.748	9.367728905402931e-05
9.343128501407184e-05	0.749	9.369095451547535e-05
9.344486436167888e-05	0.75	9.370460669695596e-05
9.34584303919193e-05	0.751	9.371824560598326e-05
9.347198311346508e-05	0.752	9.373187125008171e-05
9.348552253500434e-05	0.753	9.374548363680807e-05
9.349904866522118e-05	0.754	9.375908277373111e-05
9.351256151282797e-05	0.755	9.377266866844795e-05
9.352606108654388e-05	0.756	9.378624132857268e-05
9.353954739508578e-05	0.757	9.37998007617437e-05
9.355302044719278e-05	0.758	9.381334697561624e-05
9.35664802516096e-05	0.759	9.382687997786966e-05
9.357992681710094e-05	0.76	9.384039977619924e-05
9.359336015241617e-05	0.761	9.385390637832454e-05
9.360678026634016e-05	0.762	9.386739979197973e-05
9.362018716765063e-05	0.763	9.388088002492273e-05
9.363358086514785e-05	0.764	9.389434708492615e-05
9.364696136762493e-05	0.765	9.390780097978557e-05
9.366032868389302e-05	0.766	9.392124171731038e-05
9.36736828227698e-05	0.767	9.393466930533284e-05
9.368702379308716e-05	0.768	9.394808375169814e-05
9.370035160367448e-05	0.769	9.396148506427446e-05
9.371366626337367e-05	0.77	9.39748732509418e-05
9.372696778104232e-05	0.771	9.398824831960222e-05
9.37402561655284e-05	0.772	9.400161027817038e-05
9.375353142570338e-05	0.773	9.401495913458194e-05
9.376679357043817e-05	0.774	9.402829489678416e-05
9.378004260861976e-05	0.775	9.404161757274537e-05
9.37932785491258e-05	0.776	9.405492717044486e-05
9.380650140085594e-05	0.777	9.406822369788282e-05
9.381971117270827e-05	0.778	9.408150716306942e-05
9.383290787359723e-05	0.779	9.409477757403527e-05
9.384609151242745e-05	0.78	9.410803493882089e-05
9.38592620981217e-05	0.781	9.412127926548696e-05
9.387241963960881e-05	0.782	9.413451056210293e-05
9.388556414582355e-05	0.783	9.41477288367585e-05
9.389869562569942e-05	0.784	9.416093409755125e-05
9.391181408818012e-05	0.785	9.417412635259928e-05
9.392491954221823e-05	0.786	9.41873056100276e-05
9.393801199677056e-05	0.787	9.420047187798059e-05
9.395109146079778e-05	0.788	9.421362516461085e-05
9.39641579432609e-05	0.789	9.422676547808899e-05
9.397721145313287e-05	0.79	9.423989282659307e-05
9.399025199938899e-05	0.791	9.425300721831927e-05
9.400327959101617e-05	0.792	9.426610866147062e-05
9.401629423698912e-05	0.793	9.42791971642681e-05
9.402929594630521e-05	0.794	9.429227273493884e-05
9.404228472795351e-05	0.795	9.430533538172737e-05
9.405526059093493e-05	0.796	9.431838511288441e-05
9.406822354425347e-05	0.797	9.433142193667786e-05
9.408117359691383e-05	0.798	9.434444586138064e-05
9.409411075793032e-05	0.799	9.435745689528303e-05
9.410703503631261e-05	0.8	9.437045504667981e-05
9.41199464410794e-05	0.801	9.438344032388305e-05
9.41328449812551e-05	0.802	9.439641273520857e-05
9.414573066586496e-05	0.803	9.440937228898857e-05
9.415860350393141e-05	0.804	9.442231899355986e-05
9.417146350449264e-05	0.805	9.443525285727489e-05
9.418431067658398e-05	0.806	9.444817388848978e-05
9.419714502923545e-05	0.8070000000000001	9.446108209557639e-05
9.42099665714927e-05	0.8080000000000001	9.447397748690971e-05
9.422277531239883e-05	0.8090000000000001	9.448686007088058e-05
9.423557126100166e-05	0.8100000000000001	9.449972985588208e-05
9.424835442634869e-05	0.8110000000000001	9.451258685032279e-05
9.426112481748736e-05	0.8120000000000001	9.452543106261356e-05
9.427388244347162e-05	0.8129999999999999	9.453826250118056e-05
9.428662731336376e-05	0.8139999999999999	9.455108117445119e-05
9.429935943621185e-05	0.8149999999999999	9.456388709086837e-05
9.431207882108009e-05	0.8159999999999999	9.457668025887572e-05
9.432478547702808e-05	0.8169999999999999	9.458946068693248e-05
9.433747941312541e-05	0.8179999999999999	9.460222838349796e-05
9.435016063842639e-05	0.819	9.461498335704552e-05
9.436282916200569e-05	0.82	9.462772561605079e-05
9.437548499293159e-05	0.821	9.464045516900179e-05
9.438812814026574e-05	0.822	9.465317202438812e-05
9.440075861308398e-05	0.823	9.466587619071208e-05
9.441337642045838e-05	0.824	9.467856767647693e-05
9.442598157146046e-05	0.825	9.46912464901989e-05
9.443857407516521e-05	0.826	9.470391264039424e-05
9.445115394065255e-05	0.827	9.471656613559177e-05
9.446372117698843e-05	0.828	9.47292069843207e-05
9.44762757932535e-05	0.829	9.474183519512242e-05
9.448881779852933e-05	0.83	9.475445077653792e-05
9.45013472018863e-05	0.831	9.476705373712039e-05
9.451386401240415e-05	0.832	9.477964408542225e-05
9.452636823916297e-05	0.833	9.479222183000832e-05
9.45388598912455e-05	0.834	9.480478697944187e-05
9.455133897772193e-05	0.835	9.481733954229776e-05
9.45638055076763e-05	0.836	9.482987952715031e-05
9.457625949018955e-05	0.837	9.484240694258469e-05
9.458870093433584e-05	0.838	9.485492179718472e-05
9.46011298491954e-05	0.839	9.486742409954538e-05
9.461354624384849e-05	0.84	9.487991385825971e-05
9.462595012737032e-05	0.841	9.489239108193218e-05
9.463834150884591e-05	0.842	9.490485577916446e-05
9.465072039734448e-05	0.843	9.491730795856944e-05
9.466308680194383e-05	0.844	9.492974762875744e-05
9.467544073172788e-05	0.845	9.494217479834962e-05
9.468778219576239e-05	0.846	9.495458947596385e-05
9.470011120312587e-05	0.847	9.496699167022918e-05
9.471242776289163e-05	0.848	9.497938138977068e-05
9.472473188413352e-05	0.849	9.499175864322489e-05
9.473702357592604e-05	0.85	9.500412343922384e-05
9.474930284733416e-05	0.851	9.50164757864099e-05
9.476156970742789e-05	0.852	9.502881569342253e-05
9.477382416528377e-05	0.853	9.504114316891031e-05
9.478606622995919e-05	0.854	9.505345822151831e-05
9.479829591052103e-05	0.855	9.506576085990114e-05
9.48105132160393e-05	0.856	9.507805109270933e-05
9.482271815557107e-05	0.857	9.509032892860321e-05
9.483491073817732e-05	0.858	9.510259437623815e-05
9.484709097291928e-05	0.859	9.511484744427924e-05
9.485925886885942e-05	0.86	9.512708814138687e-05
9.487141443504311e-05	0.861	9.51393164762308e-05
9.488355768052935e-05	0.862	9.515153245747534e-05
9.489568861437207e-05	0.863	9.516373609379458e-05
9.490780724561782e-05	0.864	9.517592739385657e-05
9.491991358332075e-05	0.865	9.51881063663394e-05
9.493200763651741e-05	0.866	9.520027301991455e-05
9.494408941425637e-05	0.867	9.521242736326282e-05
9.495615892557984e-05	0.868	9.522456940505933e-05
9.496821617952472e-05	0.869	9.523669915398799e-05
9.49802611851245e-05	0.87	9.524881661872623e-05
9.499229395141838e-05	0.871	9.526092180796063e-05
9.500431448743977e-05	0.872	9.527301473037077e-05
9.501632280221103e-05	0.873	9.52850953946458e-05
9.5028318904761e-05	0.874	9.529716380946701e-05
9.504030280411309e-05	0.875	9.530921998352516e-05
9.505227450929494e-05	0.876	9.532126392550326e-05
9.506423402931312e-05	0.877	9.533329564409375e-05
9.507618137318936e-05	0.878	9.534531514798059e-05
9.508811654993813e-05	0.879	9.535732244585741e-05
9.510003956856181e-05	0.88	9.536931754640889e-05
9.511195043807184e-05	0.881	9.538130045832978e-05
9.512384916746991e-05	0.882	9.539327119030554e-05
9.513573576575902e-05	0.883	9.540522975102953e-05
9.514761024192778e-05	0.884	9.541717614918923e-05
9.515947260498342e-05	0.885	9.542911039347771e-05
9.517132286390109e-05	0.886	9.544103249258201e-05
9.51831610276778e-05	0.887	9.545294245519511e-05
9.519498710529726e-05	0.888	9.54648402900034e-05
9.52068011057336e-05	0.889	9.547672600569961e-05
9.521860303796549e-05	0.89	9.54885996109692e-05
9.523039291096882e-05	0.891	9.550046111450365e-05
9.524217073371019e-05	0.892	9.551231052498771e-05
9.525393651515559e-05	0.893	9.552414785111175e-05
