109 112 y exposure 0.0014784 thresh 1.35 :  fit 0.0390484 1.21425 -4.80862e-06 2.73214e-07 -8.50163e-10 2.56 Band 0.25 0.003 chi2 0.034953
109 113 y exposure 0.0012247 thresh 1.45 :  fit -0.480954 1.15206 -0.000178672 1.23772e-06 -2.67306e-09 2.25 Band 0.25 0.003 chi2 0.034271
109 114 y exposure 0.00146179 thresh 1.25 :  fit -0.107006 1.13174 8.20313e-05 -2.54749e-07 2.23485e-10 2.89 Band 0.25 0.003 chi2 0.0348395
109 121 y exposure 0.000845665 thresh 1.95 :  fit -0.129896 1.15523 5.61848e-06 2.79548e-07 -9.89755e-10 3.24 Band 0.25 0.003 chi2 0.0537449
109 122 y exposure 0.00109181 thresh 1.45 :  fit -0.19443 1.14779 6.30978e-05 -3.67849e-08 -5.07452e-10 2.89 Band 0.25 0.003 chi2 0.0341955
109 123 y exposure 0.000995166 thresh 1.35 :  fit -0.223688 1.15105 0.000104109 -3.94403e-07 4.78842e-10 3.24 Band 0.25 0.003 chi2 0.0359199
109 132 y exposure 0.00133796 thresh 0.85 :  fit -0.0887971 1.1241 9.4458e-05 -5.9205e-07 1.27698e-09 2.56 Band 0.25 0.003 chi2 0.0292003
109 133 y exposure 0.0014331 thresh 1.05 :  fit -0.248102 1.15709 -5.12971e-05 4.2062e-07 -9.59903e-10 2.56 Band 0.25 0.003 chi2 0.0405449
109 134 y exposure 0.00154636 thresh 1.05 :  fit -0.5 1.13092 -6.88518e-05 4.30525e-07 -8.18338e-10 2.89 Band 0.25 0.003 chi2 0.0469802
109 141 y exposure 0.000842644 thresh 1.45 :  fit -0.095799 1.19975 -2.00242e-06 1.66513e-07 -4.75016e-10 3.24 Band 0.25 0.003 chi2 0.0394885
109 144 y exposure 0.000823013 thresh 1.65 :  fit -0.13045 1.21955 0.000134736 -6.38769e-07 1.09371e-09 2.89 Band 0.25 0.003 chi2 0.0399085
109 152 y exposure 0.00110238 thresh 1.45 :  fit -0.288657 1.1567 0.000127266 -8.79065e-07 1.90454e-09 2.89 Band 0.25 0.003 chi2 0.0314098
109 153 y exposure 0.000954393 thresh 1.35 :  fit 0.29609 1.13167 0.000122968 -4.2693e-07 4.17291e-10 2.56 Band 0.25 0.003 chi2 0.0325665
109 161 y exposure 0.0011054 thresh 1.35 :  fit -0.0860073 1.12171 6.1948e-05 -3.95023e-07 6.97905e-10 2.89 Band 0.25 0.003 chi2 0.0294511
109 163 y exposure 0.00105859 thresh 1.25 :  fit 0.0564036 1.12819 0.000146341 -8.6835e-07 1.61997e-09 2.89 Band 0.25 0.003 chi2 0.0282032
109 164 y exposure 0.000864088 thresh 1.55 :  fit -0.100186 1.13498 3.27839e-06 2.03546e-07 -7.04389e-10 2.56 Band 0.25 0.003 chi2 0.0458399
109 171 y exposure 0.000847175 thresh 1.85 :  fit -0.0408601 1.10416 0.000295649 -1.85417e-06 3.78526e-09 2.25 Band 0.25 0.003 chi2 0.069984
109 172 y exposure 0.00107218 thresh 0.95 :  fit -0.184011 1.14267 9.18537e-05 -6.84506e-07 1.54526e-09 2.56 Band 0.25 0.003 chi2 0.0326105
109 173 y exposure 0.000892176 thresh 2.15 :  fit 0.0743343 1.12786 0.000411465 -2.47175e-06 4.84676e-09 0.25 Band 0.25 0.003 chi2 0.0423285
109 174 y exposure 0.00145575 thresh 2.65 :  fit -0.2841 1.10122 0.000139556 -5.70052e-07 6.42633e-10 3.24 Band 0.25 0.003 chi2 0.0437794
